project_id,parcel_id,project_name,project_type,state,district,land_area_acres,affected_families,ownership_complexity,documentation_completeness,legal_dispute,compensation_status,compensation_pending_days,notification_status,approval_status,approval_processing_days,rehabilitation_progress,possession_status,stakeholder_responsiveness,administrative_processing_days,historical_delay_rate,planned_completion_date,actual_completion_date,delay_days,delay_status,latitude,longitude,geom_wkt,legal_dispute_bool
PRJ-1207,PCL-12321,DMIC Special Investment Region Node 3,Industrial Corridor / SEZ,Madhya Pradesh,Gwalior,59.93,49,Very High,0.68,0,Pending Disbursal,96,Declaration Published (Sec 19),Approved,47,0.84,Partial Possession (30-70%),Moderate,154,0.372,2022-08-02,2023-04-02,243,1,25.696814,78.46517,SRID=4326;POINT(78.46517 25.696814),False
PRJ-1129,PCL-12322,Thane Metro Rail Extension Corridor 4,Urban Metro / Transit,Maharashtra,Thane,96.45,281,Low,0.76,0,Fully Disbursed,0,Declaration Published (Sec 19),Approved,15,0.63,Initial Stage (<30%),High / Cooperative,241,0.475,2026-07-27,2026-09-04,39,0,19.194154,79.083085,SRID=4326;POINT(79.083085 19.194154),False
PRJ-1082,PCL-12323,Kota Greenfield International Airport Phase 1,Airport Infrastructure,Rajasthan,Kota,129.77,486,Very High,0.65,1,Disputed in Escrow,496,Declaration Published (Sec 19),Under Scrutiny,176,0.43,Initial Stage (<30%),Low / Resistant,160,0.297,2024-03-28,2025-05-13,411,1,25.113663,73.55108,SRID=4326;POINT(73.55108 25.113663),True
PRJ-1253,PCL-12324,Suburban Commuter Rapid Transit Line 1,Urban Metro / Transit,Odisha,Jajpur,49.77,148,Medium,0.81,1,Pending Disbursal,345,Possession Taken (Sec 38),Pending Environmental Clearance,115,0.76,Substantial Possession (>70%),High / Cooperative,147,0.229,2023-07-06,2024-06-01,331,1,21.213458,86.506808,SRID=4326;POINT(86.506808 21.213458),True
PRJ-1174,PCL-12325,Command Area Distribution Network 1,Irrigation / Water Canal,Odisha,Angul,179.94,285,Low,0.51,0,Pending Disbursal,279,Preliminary Notification (Sec 11),Approved,68,0.19,Initial Stage (<30%),Moderate,171,0.113,2023-12-27,2024-02-11,46,0,20.014043,84.838704,SRID=4326;POINT(84.838704 20.014043),False
PRJ-1253,PCL-12326,Suburban Commuter Rapid Transit Line 1,Urban Metro / Transit,Odisha,Jajpur,6.04,23,High,0.62,1,Pending Disbursal,238,Preliminary Notification (Sec 11),Approved,15,0.53,Contested / Encroached,High / Cooperative,249,0.165,2023-07-06,2023-08-16,41,0,22.062976,84.44053,SRID=4326;POINT(84.44053 22.062976),True
PRJ-1107,PCL-12327,Urban Flyover & Transit Hub 3,Urban Metro / Transit,Rajasthan,Udaipur,34.27,127,High,0.92,1,Partially Disbursed,171,Award Declared (Sec 23),Under Scrutiny,128,0.78,Partial Possession (30-70%),Hostile / Legal Injunction,212,0.668,2026-11-18,2028-05-25,554,1,26.661522,73.913837,SRID=4326;POINT(73.913837 26.661522),True
PRJ-1087,PCL-12328,Command Area Distribution Network 2,Irrigation / Water Canal,Tamil Nadu,Kanchipuram,8.69,26,Medium,0.73,0,Fully Disbursed,0,Possession Taken (Sec 38),Under Scrutiny,108,0.69,Substantial Possession (>70%),High / Cooperative,207,0.468,2022-11-13,2023-03-16,123,1,12.253121,78.634997,SRID=4326;POINT(78.634997 12.253121),False
PRJ-1021,PCL-12329,Karnataka Integrated Industrial Township 3,Industrial Corridor / SEZ,Karnataka,Belagavi,15.75,11,High,0.71,1,Partially Disbursed,124,Notification Pending,Approved,38,0.21,Contested / Encroached,Low / Resistant,308,0.678,2025-09-25,2027-03-25,546,1,13.893566,76.632283,SRID=4326;POINT(76.632283 13.893566),True
PRJ-1096,PCL-12330,Mysuru Ultra Mega Solar Park Unit 1,Renewable / Solar Park,Karnataka,Mysuru,127.62,137,Low,0.65,1,Fully Disbursed,0,Possession Taken (Sec 38),Resubmission Required,109,0.64,Contested / Encroached,High / Cooperative,144,0.391,2024-12-22,2025-07-04,194,1,15.854864,76.632562,SRID=4326;POINT(76.632562 15.854864),True
PRJ-1004,PCL-12331,Maharashtra Inter-River Linking Canal Sector 3,Irrigation / Water Canal,Maharashtra,Nagpur,34.83,51,Low,0.69,0,Partially Disbursed,132,Declaration Published (Sec 19),Conditional Clearance,94,0.73,Substantial Possession (>70%),High / Cooperative,167,0.524,2024-04-03,2024-04-10,7,0,20.147321,76.580103,SRID=4326;POINT(76.580103 20.147321),False
PRJ-1213,PCL-12332,Uttar Pradesh Green Express Corridor Phase 3,Highway / Expressway,Uttar Pradesh,Agra,64.52,87,Low,0.97,0,Fully Disbursed,0,Award Declared (Sec 23),Under Scrutiny,137,0.59,Partial Possession (30-70%),High / Cooperative,219,0.614,2026-11-07,,16,0,25.475836,78.431741,SRID=4326;POINT(78.431741 25.475836),False
PRJ-1190,PCL-12333,NH-58 Four-Laning Bypass Section 2,Highway / Expressway,Madhya Pradesh,Jabalpur,65.63,69,High,0.47,1,Pending Disbursal,124,Award Declared (Sec 23),Approved,40,0.64,Initial Stage (<30%),Moderate,215,0.449,2023-03-13,2024-04-08,392,1,24.613876,77.20454,SRID=4326;POINT(77.20454 24.613876),True
PRJ-1182,PCL-12334,Western Freight Corridor Spur Line 4,Railway & Freight Corridor,Karnataka,Kalaburagi,26.41,55,Low,0.68,0,Fully Disbursed,0,Declaration Published (Sec 19),Resubmission Required,95,0.57,Partial Possession (30-70%),Moderate,297,0.66,2026-02-12,2026-09-09,209,1,13.087696,76.942508,SRID=4326;POINT(76.942508 13.087696),False
PRJ-1183,PCL-12335,Udaipur Cargo Terminal Expansion 5,Airport Infrastructure,Rajasthan,Udaipur,11.77,46,Medium,0.61,0,Partially Disbursed,66,Declaration Published (Sec 19),Approved,76,0.42,Full Possession,High / Cooperative,129,0.498,2025-10-17,2025-10-17,0,0,27.280192,71.107917,SRID=4326;POINT(71.107917 27.280192),False
PRJ-1258,PCL-12336,Odisha Integrated Industrial Township 2,Industrial Corridor / SEZ,Odisha,Cuttack,12.47,11,Low,0.76,0,Pending Disbursal,178,Declaration Published (Sec 19),Under Scrutiny,133,0.38,Substantial Possession (>70%),Moderate,198,0.576,2024-03-08,2024-10-06,212,1,21.5958,85.308529,SRID=4326;POINT(85.308529 21.5958),False
PRJ-1042,PCL-12337,Industrial Rail Siding Network 1,Railway & Freight Corridor,Gujarat,Bharuch,48.31,77,High,0.91,1,Partially Disbursed,108,Possession Taken (Sec 38),Conditional Clearance,140,0.7,Contested / Encroached,Low / Resistant,250,0.655,2023-08-16,2024-07-04,323,1,22.32991,72.952109,SRID=4326;POINT(72.952109 22.32991),True
PRJ-1072,PCL-12338,Western Freight Corridor Spur Line 3,Railway & Freight Corridor,Gujarat,Kutch,74.95,150,Medium,0.77,0,Fully Disbursed,0,Possession Taken (Sec 38),Pending Environmental Clearance,125,0.6,Full Possession,High / Cooperative,248,0.122,2024-02-14,2024-05-15,91,1,23.817231,69.578023,SRID=4326;POINT(69.578023 23.817231),False
PRJ-1106,PCL-12339,Madhya Pradesh Green Express Corridor Phase 1,Highway / Expressway,Madhya Pradesh,Jabalpur,36.2,76,Very High,0.56,1,Partially Disbursed,140,Award Declared (Sec 23),Conditional Clearance,136,0.56,Initial Stage (<30%),Low / Resistant,263,0.661,2023-05-03,2024-09-19,505,1,23.099864,81.373358,SRID=4326;POINT(81.373358 23.099864),True
PRJ-1014,PCL-12340,Surat Lift Irrigation Main Canal Reach 4,Irrigation / Water Canal,Gujarat,Surat,26.23,42,Medium,0.85,0,Fully Disbursed,0,Award Declared (Sec 23),Conditional Clearance,149,0.34,Partial Possession (30-70%),High / Cooperative,30,0.336,2024-03-14,2024-04-05,22,0,21.127578,72.631772,SRID=4326;POINT(72.631772 21.127578),False
PRJ-1067,PCL-12341,Sundargarh Cargo Terminal Expansion 2,Airport Infrastructure,Odisha,Sundargarh,58.35,96,Low,0.78,0,Fully Disbursed,0,Award Declared (Sec 23),Resubmission Required,155,0.33,Full Possession,Moderate,347,0.562,2024-02-16,2024-03-06,19,0,19.726078,84.463278,SRID=4326;POINT(84.463278 19.726078),False
PRJ-1241,PCL-12342,Western Freight Corridor Spur Line 3,Railway & Freight Corridor,Madhya Pradesh,Gwalior,50.79,75,Low,0.76,0,Partially Disbursed,32,Declaration Published (Sec 19),Under Scrutiny,149,0.7,Initial Stage (<30%),High / Cooperative,177,0.519,2026-06-08,2026-12-29,204,1,24.395019,79.155789,SRID=4326;POINT(79.155789 24.395019),False
PRJ-1254,PCL-12343,NH-50 Four-Laning Bypass Section 4,Highway / Expressway,Andhra Pradesh,Krishna,14.77,17,Low,0.86,0,Pending Disbursal,100,Award Declared (Sec 23),Conditional Clearance,111,0.81,Full Possession,High / Cooperative,209,0.763,2026-03-16,2026-06-15,91,1,15.175576,81.59876,SRID=4326;POINT(81.59876 15.175576),False
PRJ-1103,PCL-12344,Command Area Distribution Network 4,Irrigation / Water Canal,Madhya Pradesh,Bhopal,42.5,43,Medium,0.41,1,Disputed in Escrow,569,Declaration Published (Sec 19),Under Scrutiny,79,0.18,Substantial Possession (>70%),Low / Resistant,165,0.68,2023-04-22,2024-10-09,536,1,22.586618,77.20186,SRID=4326;POINT(77.20186 22.586618),True
PRJ-1183,PCL-12345,Udaipur Cargo Terminal Expansion 5,Airport Infrastructure,Rajasthan,Udaipur,27.36,99,Low,0.6,0,Partially Disbursed,163,Notification Pending,Pending Environmental Clearance,133,0.3,Substantial Possession (>70%),High / Cooperative,175,0.238,2025-10-17,2025-11-10,24,0,25.912358,76.127689,SRID=4326;POINT(76.127689 25.912358),False
PRJ-1233,PCL-12346,Suburban Commuter Rapid Transit Line 2,Urban Metro / Transit,Uttar Pradesh,Noida,9.59,21,Medium,0.79,0,Partially Disbursed,49,Declaration Published (Sec 19),Conditional Clearance,179,0.33,Substantial Possession (>70%),High / Cooperative,154,0.454,2026-03-13,2026-06-13,92,1,26.719762,80.621053,SRID=4326;POINT(80.621053 26.719762),False
PRJ-1115,PCL-12347,Wind-Solar Hybrid Energy Grid 4,Renewable / Solar Park,Madhya Pradesh,Jabalpur,16.08,23,Low,0.61,0,Fully Disbursed,0,Preliminary Notification (Sec 11),Under Scrutiny,113,0.21,Full Possession,Moderate,182,0.489,2023-05-31,2023-06-08,8,0,24.754786,79.166628,SRID=4326;POINT(79.166628 24.754786),False
PRJ-1210,PCL-12348,Aviation Logistics Runway Package 3,Airport Infrastructure,Rajasthan,Jaipur,21.93,41,Medium,0.83,0,Fully Disbursed,0,Notification Pending,Under Scrutiny,150,0.3,Partial Possession (30-70%),High / Cooperative,137,0.51,2023-07-12,2023-11-10,121,1,26.25,74.0,SRID=4326;POINT(74.0 26.25),False
PRJ-1207,PCL-12349,DMIC Special Investment Region Node 3,Industrial Corridor / SEZ,Madhya Pradesh,Gwalior,5.0,4,Medium,0.87,0,Partially Disbursed,111,Notification Pending,Approved,92,0.21,Full Possession,Moderate,351,0.08,2022-08-02,2023-03-08,218,1,25.476982,79.708652,SRID=4326;POINT(79.708652 25.476982),False
PRJ-1167,PCL-12350,Aviation Logistics Runway Package 4,Airport Infrastructure,Gujarat,Surat,84.46,157,High,0.84,1,Partially Disbursed,90,Notification Pending,Approved,17,0.79,Substantial Possession (>70%),Moderate,145,0.681,2027-09-08,2028-08-26,353,1,21.741435,70.77171,SRID=4326;POINT(70.77171 21.741435),True
PRJ-1211,PCL-12351,Command Area Distribution Network 2,Irrigation / Water Canal,Tamil Nadu,Coimbatore,13.44,13,Medium,0.8,0,Partially Disbursed,49,Award Declared (Sec 23),Approved,97,0.67,Substantial Possession (>70%),High / Cooperative,227,0.513,2023-06-29,2023-08-07,39,0,10.324873,78.023442,SRID=4326;POINT(78.023442 10.324873),False
PRJ-1029,PCL-12352,Jodhpur Cargo Terminal Expansion 1,Airport Infrastructure,Rajasthan,Jodhpur,27.91,86,Low,0.84,0,Fully Disbursed,0,Award Declared (Sec 23),Pending Environmental Clearance,101,0.73,Partial Possession (30-70%),High / Cooperative,339,0.665,2025-10-10,2025-11-20,41,0,26.25,74.0,SRID=4326;POINT(74.0 26.25),False
PRJ-1212,PCL-12353,NH-93 Four-Laning Bypass Section 5,Highway / Expressway,Karnataka,Dharwad,32.85,33,Medium,0.6,0,Pending Disbursal,159,Preliminary Notification (Sec 11),Conditional Clearance,194,0.75,Full Possession,Hostile / Legal Injunction,167,0.532,2026-03-12,2027-02-08,333,1,14.784559,76.78534,SRID=4326;POINT(76.78534 14.784559),False
PRJ-1005,PCL-12354,Ahmedabad Multi-Modal Logistics Park 3,Industrial Corridor / SEZ,Gujarat,Ahmedabad,11.59,17,Low,0.76,1,Partially Disbursed,74,Award Declared (Sec 23),Approved,30,0.76,Initial Stage (<30%),Moderate,215,0.146,2025-05-08,2025-12-29,235,1,23.734144,69.145322,SRID=4326;POINT(69.145322 23.734144),True
PRJ-1008,PCL-12355,Western Freight Corridor Spur Line 3,Railway & Freight Corridor,Rajasthan,Udaipur,29.4,38,Low,0.95,0,Fully Disbursed,0,Possession Taken (Sec 38),Approved,28,0.53,Substantial Possession (>70%),Moderate,256,0.481,2026-10-15,,0,0,27.977021,72.698983,SRID=4326;POINT(72.698983 27.977021),False
PRJ-1222,PCL-12356,DMIC Special Investment Region Node 4,Industrial Corridor / SEZ,Uttar Pradesh,Kanpur,66.65,116,Very High,0.86,1,Pending Disbursal,330,Preliminary Notification (Sec 11),Approved,32,0.84,Full Possession,High / Cooperative,280,0.37,2025-08-20,2026-07-20,334,1,25.478682,79.62866,SRID=4326;POINT(79.62866 25.478682),True
PRJ-1008,PCL-12357,Western Freight Corridor Spur Line 3,Railway & Freight Corridor,Rajasthan,Udaipur,66.17,92,Low,0.94,0,Partially Disbursed,37,Possession Taken (Sec 38),Approved,32,0.72,Full Possession,High / Cooperative,232,0.491,2026-10-15,2026-10-30,15,0,25.066094,71.976478,SRID=4326;POINT(71.976478 25.066094),False
PRJ-1248,PCL-12358,Command Area Distribution Network 1,Irrigation / Water Canal,Karnataka,Kalaburagi,93.45,154,High,0.57,1,Partially Disbursed,88,Notification Pending,Resubmission Required,114,0.3,Contested / Encroached,Low / Resistant,242,0.425,2026-04-12,2027-07-11,455,1,15.770616,75.370375,SRID=4326;POINT(75.370375 15.770616),True
PRJ-1257,PCL-12359,Haryana Dedicated High-Speed Rail Segment 4,Railway & Freight Corridor,Haryana,Faridabad,74.25,65,High,0.6,1,Pending Disbursal,360,Preliminary Notification (Sec 11),Approved,46,0.5,Contested / Encroached,Moderate,86,0.336,2027-01-06,,266,1,30.290397,76.63949,SRID=4326;POINT(76.63949 30.290397),True
PRJ-1219,PCL-12360,Aviation Logistics Runway Package 1,Airport Infrastructure,Haryana,Panipat,121.18,221,Low,0.76,0,Fully Disbursed,0,Award Declared (Sec 23),Approved,72,0.67,Partial Possession (30-70%),High / Cooperative,293,0.29,2023-09-03,2023-09-22,19,0,29.892729,76.097983,SRID=4326;POINT(76.097983 29.892729),False
PRJ-1189,PCL-12361,Haryana Green Express Corridor Phase 3,Highway / Expressway,Haryana,Gurugram,13.34,27,Low,0.9,0,Partially Disbursed,80,Declaration Published (Sec 19),Approved,23,0.35,Substantial Possession (>70%),High / Cooperative,142,0.423,2025-06-08,2025-06-25,17,0,29.477226,77.25532,SRID=4326;POINT(77.25532 29.477226),False
PRJ-1170,PCL-12362,Maharashtra Clean Energy Hub Sector 1,Renewable / Solar Park,Maharashtra,Pune,39.17,41,Medium,0.53,0,Pending Disbursal,222,Preliminary Notification (Sec 11),Under Scrutiny,170,0.89,Substantial Possession (>70%),High / Cooperative,280,0.682,2027-03-09,2027-04-21,43,0,18.658956,73.933663,SRID=4326;POINT(73.933663 18.658956),False
PRJ-1071,PCL-12363,Maharashtra Dedicated High-Speed Rail Segment 1,Railway & Freight Corridor,Maharashtra,Pune,158.33,113,Medium,0.42,1,Disputed in Escrow,364,Declaration Published (Sec 19),Approved,20,0.29,Contested / Encroached,Low / Resistant,337,0.193,2024-08-01,2025-11-15,471,1,18.130527,73.124114,SRID=4326;POINT(73.124114 18.130527),True
PRJ-1084,PCL-12364,Andhra Pradesh Inter-River Linking Canal Sector 3,Irrigation / Water Canal,Andhra Pradesh,Guntur,52.09,110,Medium,0.82,0,Fully Disbursed,0,Declaration Published (Sec 19),Under Scrutiny,151,0.46,Partial Possession (30-70%),Low / Resistant,199,0.549,2024-10-17,2025-08-04,291,1,16.895607,80.126775,SRID=4326;POINT(80.126775 16.895607),False
PRJ-1064,PCL-12365,Jabalpur Multi-Modal Logistics Park 2,Industrial Corridor / SEZ,Madhya Pradesh,Jabalpur,18.6,19,Medium,0.88,0,Fully Disbursed,0,Declaration Published (Sec 19),Approved,95,0.38,Partial Possession (30-70%),Moderate,257,0.388,2025-11-12,2025-11-27,15,0,25.713085,75.745474,SRID=4326;POINT(75.745474 25.713085),False
PRJ-1169,PCL-12366,Salem Metro Rail Extension Corridor 3,Urban Metro / Transit,Tamil Nadu,Salem,13.31,64,High,0.69,1,Pending Disbursal,278,Preliminary Notification (Sec 11),Under Scrutiny,95,0.62,Partial Possession (30-70%),Low / Resistant,204,0.813,2023-08-20,2024-11-07,445,1,10.619584,78.409624,SRID=4326;POINT(78.409624 10.619584),True
PRJ-1160,PCL-12367,Rajasthan Dedicated High-Speed Rail Segment 4,Railway & Freight Corridor,Rajasthan,Kota,105.03,86,Low,0.89,0,Pending Disbursal,351,Preliminary Notification (Sec 11),Under Scrutiny,108,0.89,Contested / Encroached,Moderate,312,0.38,2025-08-02,2025-08-26,24,0,28.306943,72.129537,SRID=4326;POINT(72.129537 28.306943),False
PRJ-1088,PCL-12368,Prayagraj Cargo Terminal Expansion 1,Airport Infrastructure,Uttar Pradesh,Prayagraj,59.7,93,High,0.6,0,Partially Disbursed,160,Preliminary Notification (Sec 11),Under Scrutiny,153,0.59,Initial Stage (<30%),Moderate,371,0.461,2025-11-09,2026-07-04,237,1,26.777144,78.213403,SRID=4326;POINT(78.213403 26.777144),False
PRJ-1109,PCL-12369,Kurnool Ultra Mega Solar Park Unit 3,Renewable / Solar Park,Andhra Pradesh,Kurnool,25.44,42,High,0.83,1,Disputed in Escrow,432,Possession Taken (Sec 38),Under Scrutiny,121,0.62,Partial Possession (30-70%),Moderate,188,0.341,2026-09-17,2027-09-16,364,1,15.637134,81.912977,SRID=4326;POINT(81.912977 15.637134),True
PRJ-1136,PCL-12370,Jaipur Lift Irrigation Main Canal Reach 5,Irrigation / Water Canal,Rajasthan,Jaipur,52.61,54,Low,0.82,0,Fully Disbursed,0,Notification Pending,Pending Environmental Clearance,146,0.76,Initial Stage (<30%),High / Cooperative,449,0.526,2022-10-14,2022-11-01,18,0,27.545024,72.497164,SRID=4326;POINT(72.497164 27.545024),False
PRJ-1223,PCL-12371,Guntur Multi-Modal Logistics Park 3,Industrial Corridor / SEZ,Andhra Pradesh,Guntur,31.67,43,High,0.61,1,Pending Disbursal,270,Award Declared (Sec 23),Under Scrutiny,102,0.45,Partial Possession (30-70%),Hostile / Legal Injunction,178,0.607,2023-09-28,2025-04-07,557,1,14.603986,81.684406,SRID=4326;POINT(81.684406 14.603986),True
PRJ-1072,PCL-12372,Western Freight Corridor Spur Line 3,Railway & Freight Corridor,Gujarat,Kutch,15.12,8,Medium,0.37,1,Disputed in Escrow,554,Declaration Published (Sec 19),Under Scrutiny,146,0.49,Full Possession,Hostile / Legal Injunction,177,0.252,2024-02-14,2025-07-23,525,1,21.401722,72.948193,SRID=4326;POINT(72.948193 21.401722),True
PRJ-1031,PCL-12373,Command Area Distribution Network 1,Irrigation / Water Canal,Maharashtra,Aurangabad,14.36,30,High,0.63,0,Fully Disbursed,0,Preliminary Notification (Sec 11),Approved,41,0.62,Full Possession,High / Cooperative,210,0.725,2023-05-22,2023-06-30,39,0,19.713164,79.396511,SRID=4326;POINT(79.396511 19.713164),False
PRJ-1185,PCL-12374,Bhopal Ultra Mega Solar Park Unit 2,Renewable / Solar Park,Madhya Pradesh,Bhopal,31.63,35,Medium,0.46,0,Partially Disbursed,85,Declaration Published (Sec 19),Approved,15,0.37,Substantial Possession (>70%),High / Cooperative,274,0.675,2026-11-26,2027-05-20,175,1,24.991087,80.763637,SRID=4326;POINT(80.763637 24.991087),False
PRJ-1153,PCL-12375,Salem Ultra Mega Solar Park Unit 2,Renewable / Solar Park,Tamil Nadu,Salem,7.07,15,Medium,0.83,0,Partially Disbursed,176,Award Declared (Sec 23),Approved,107,0.65,Initial Stage (<30%),Low / Resistant,412,0.779,2026-11-14,2027-10-06,326,1,10.388186,79.017326,SRID=4326;POINT(79.017326 10.388186),False
PRJ-1256,PCL-12376,Tamil Nadu Integrated Industrial Township 5,Industrial Corridor / SEZ,Tamil Nadu,Coimbatore,105.2,125,Low,0.84,1,Disputed in Escrow,638,Award Declared (Sec 23),Conditional Clearance,153,0.55,Partial Possession (30-70%),Low / Resistant,214,0.49,2023-11-21,2025-03-02,467,1,11.25,78.6,SRID=4326;POINT(78.6 11.25),True
PRJ-1260,PCL-12377,Aviation Logistics Runway Package 4,Airport Infrastructure,Uttar Pradesh,Noida,81.3,290,High,0.74,0,Partially Disbursed,66,Possession Taken (Sec 38),Conditional Clearance,200,0.67,Substantial Possession (>70%),Low / Resistant,241,0.3,2025-05-02,,332,1,28.027878,78.985824,SRID=4326;POINT(78.985824 28.027878),False
PRJ-1144,PCL-12378,Urban Flyover & Transit Hub 5,Urban Metro / Transit,Uttar Pradesh,Noida,38.43,119,Low,0.73,0,Partially Disbursed,56,Possession Taken (Sec 38),Approved,93,0.22,Partial Possession (30-70%),Low / Resistant,176,0.398,2026-01-13,2026-08-25,224,1,28.117599,78.921568,SRID=4326;POINT(78.921568 28.117599),False
PRJ-1142,PCL-12379,Madhya Pradesh Integrated Industrial Township 1,Industrial Corridor / SEZ,Madhya Pradesh,Gwalior,66.32,120,Low,0.9,1,Pending Disbursal,208,Notification Pending,Approved,15,0.85,Substantial Possession (>70%),High / Cooperative,132,0.474,2027-06-16,,227,1,26.355374,76.830256,SRID=4326;POINT(76.830256 26.355374),True
PRJ-1070,PCL-12380,Command Area Distribution Network 1,Irrigation / Water Canal,Rajasthan,Jaipur,20.33,32,Medium,0.77,0,Fully Disbursed,0,Award Declared (Sec 23),Under Scrutiny,142,0.6,Full Possession,High / Cooperative,312,0.282,2025-08-31,2025-08-31,0,0,27.162338,75.797476,SRID=4326;POINT(75.797476 27.162338),False
PRJ-1070,PCL-12381,Command Area Distribution Network 1,Irrigation / Water Canal,Rajasthan,Jaipur,146.91,187,High,0.66,1,Partially Disbursed,97,Declaration Published (Sec 19),Pending Environmental Clearance,102,0.51,Partial Possession (30-70%),Moderate,307,0.359,2025-08-31,2026-09-01,366,1,25.996355,76.544391,SRID=4326;POINT(76.544391 25.996355),True
